entropia,entropiaR,entropiaG,entropiaB,Ientropia,IentropiaR,IentropiaG,IentropiaB,rango_dinamico,rango_dinamicoR,rango_dinamicoG,rango_dinamicoB,std_intensidad,var_intensidad,var_intensidadR,var_intensidadG,var_intensidadB,Ivar_intensidad,Ivar_intensidadR,Ivar_intensidadG,Ivar_intensidadB,CDR,DDLS,dist1,dist2,dist3,dist4,radioD,radioC,centro1,centro2,media,media_r,media_g,media_b,nitidez_borde,nitidez_bordeR,nitidez_bordeG,nitidez_bordeB,energy_cA,energy_cH,energy_cV,energy_cD,Ienergy_cA,Ienergy_cH,Ienergy_cV,Ienergy_cD,contrast_red,homogeneity_red,correlation_red,entropy_red,energy_red,contrast_green,homogeneity_green,correlation_green,entropy_green,energy_green,contrast_blue,homogeneity_blue,correlation_blue,entropy_blue,energy_blue,contrast_gray,homogeneity_gray,correlation_gray,entropy_gray,energy_gray,imagen,glaucoma
7.2660041055562,6.0054922930743,5.98944455746446,5.13092078696672,6.58008877347949,7.1003612417972,6.51086592635526,5.21142856767004,114,106,135,81,15.2455067537698,232.425476179241,316.192709056768,260.368748961902,103.364487559862,0.0281290080034974,4384.89096095624,1420.41155862609,206.455357602739,1.5875,0.37007874015748,-26.014054692416,20.985945307584,-41.1256422722332,5.87435772776684,63.5,40,-2.51405469241595,-17.6256422722332,125.005107407407,216.052533333333,120.570155555556,38.3926333333333,1058645,1389619,1104826,824851,27349.2486082276,1.42247981545559,1.68262591311034,0.227677816224529,16061.7705613226,3.35755094194541,10.6931910803537,0.598150711264898,4.74741360089186,0.524594875241196,0.992463926557156,6.0054922930743,22950000,7.9593088071349,0.504153538499211,0.984693683094236,5.98944455746446,22950000,4.25159420289855,0.527569512148943,0.979431440756597,5.13092078696672,22950000,5.52428093645485,0.525099573724524,0.988086917273769,5.92286269889248,22950000,image_0013.jpg,0
7.04961881112941,5.10867396829544,6.72947263487337,4.90368281141811,5.98358706471006,6.16623032827678,5.97600103012292,4.53288868689714,144,73,194,123,21.5608792959007,464.8715160124,235.281744797164,857.116799502217,124.010818134522,0.0307927383635034,5767.7453769733,1347.19560475993,240.869298679986,2.31818181818182,0.568627450980392,-20.0179489316774,37.9820510683226,-32.191647911978,25.808352088022,51,22,8.98205106832262,-3.19164791197798,133.404385185185,241.185,112.923466666667,46.1046888888889,1014467,1387002,1088696,832827,29201.8149480969,1.30535947712418,1.72049211841599,0.209073433294887,16879.9389311803,7.91772395232603,18.4334332948866,1.67604767397155,2.50089186176143,0.599446017470117,0.994649010695145,5.10867396829544,22950000,11.7068338907469,0.502145275873592,0.993171129678493,6.72947263487337,22950000,3.60045707915273,0.547761954677925,0.985503246747248,4.90368281141811,22950000,5.62031215161651,0.549305386524487,0.993946553352872,6.37173462667514,22950000,image_0014.jpg,0
7.16024806167449,6.02954506459476,6.29924917459494,5.03396238209837,6.01856937396912,6.46663850151462,5.91588553310221,4.7608285859339,127,107,156,83,22.6687819531695,513.873675240342,410.983198467637,742.179259626835,170.669754240603,0.0270744741103566,4591.46964283296,1228.30773136986,265.368670100778,3.45714285714286,0.710743801652893,-39.4434911583232,46.5565088416768,-59.4162622087806,26.5837377912194,60.5,17.5,3.55650884167679,-16.4162622087806,124.65027037037,213.355888888889,109.899622222222,50.6953,962429,1322733,979556,809093,25587.9045828528,1.01567858515955,1.2357631680123,0.175078815840062,14354.7590349865,5.30345636293733,13.6657631680123,1.1776893502499,3.4658751393534,0.562457854143308,0.99577263190227,6.02954506459476,22950000,6.35525083612041,0.522241584907932,0.995722784608941,6.29924917459494,22950000,3.4927536231884,0.552483888247266,0.989782305290465,5.03396238209837,22950000,4.12921962095875,0.55820067525712,0.995983375710058,6.0887159938025,22950000,image_0015.jpg,0
6.48481062884572,4.00663757063621,5.99880891145198,4.82385752279376,6.44956150253285,6.11122279736974,6.49894982433186,5.67796697378565,94,86,112,80,15.1242477361472,228.742869584353,194.729138589935,377.912928217227,122.176697705407,0.0440579207959768,6557.35828125302,2322.5652361904,520.651251818355,2.40625,0.584415584415584,-47.6432605409297,42.3567394590703,-55.4177829091502,34.5822170908498,77,32,-2.64326054092973,-10.4177829091502,153.803077777778,246.259577777778,149.982244444444,65.1674111111111,780064,1325407,1030719,772975,39896.2475163399,0.546462898885045,0.559088811995387,0.136989619377163,27944.3611380239,4.20124567474049,16.2297424067666,0.59118800461361,2.04828316610925,0.667746838476772,0.994694317231745,4.00663757063621,22950000,3.20992196209587,0.600583148832681,0.995759765827018,5.99880891145198,22950000,2.22952062430323,0.61074925718404,0.990896852227063,4.82385752279376,22950000,1.99341137123746,0.641787339193693,0.995641291634528,5.88785294673024,22950000,image_0016.jpg,1
7.17775513873727,5.78416734253378,6.75657226173584,5.12441053771679,6.05121920618002,5.91150360060943,6.12799329931235,4.44659733632567,227,255,232,130,40.5482048577736,1644.15691718798,3277.86757221696,1608.9370405844,282.829588464563,0.0378129445323323,6444.6677371693,1778.10262557868,268.190888298636,2.10909090909091,0.525862068965517,-26.0036009999931,34.9963990000069,-32.5617624414238,28.4382375585762,58,27.5,4.49639900000693,-2.06176244142384,125.62802962963,218.192422222222,113.296222222222,45.3954444444444,1204002,1328954,1164357,873081,28210.2171703191,2.08512879661669,6.88546712802768,0.297385620915033,21971.693325644,8.81901576316801,17.6444675124952,1.70093810073049,42.1276923076922,0.574579088269144,0.993432215961329,5.78416734253378,21787505,22.446867335563,0.474054948053872,0.992951614887067,6.75657226173584,21750100,6.82075808249722,0.533365922449757,0.987833943219253,5.12441053771679,21718115,21.1029096989966,0.526525256001836,0.993477487662446,6.57054842735028,21763542,image_0017.jpg,0
6.99751008209401,6.22969479870374,5.84834643261041,4.5177601665389,5.76345874451073,6.30195023578411,5.65294865985722,4.58304656372882,121,111,139,75,16.2262544848443,263.291334606929,449.70363338062,319.749485709841,77.0127265116526,0.0325822212887928,4616.66419626883,1609.35203990155,463.531442864924,2.08620689655172,0.520661157024793,-48.9135495808401,14.0864504191599,-34.7247095451665,28.2752904548335,60.5,29,-17.4135495808401,-3.22470954516649,136.108485185185,215.447644444444,126.564466666667,66.3133444444444,927633,1307698,1045057,856632,29973.8919184929,0.987850826605152,1.02311418685121,0.162506728181469,19391.3286120723,8.02594386774318,15.2348173779316,1.35720107650904,3.33690078037904,0.552719166223347,0.99627980405697,6.22969479870374,22950000,5.46849498327759,0.535558747633927,0.991459894909595,5.84834643261041,22950000,2.81327759197324,0.566506888039497,0.981769279853381,4.5177601665389,22950000,3.42390189520624,0.567677862704618,0.993496672091986,5.85033299098047,22950000,image_0018.jpg,0
7.36465319889181,6.36097467003232,6.32175713969808,5.16099121848923,6.65220462633944,7.28492415964832,6.49936684070478,5.1807459713599,132,136,154,88,21.0503082596502,443.115477826297,551.063074442926,531.254529414648,165.851843835179,0.025444662149876,4145.14185327676,1218.23129509328,197.162530087247,1.5625,0.36,-1.23184511986776,34.7681548801322,-15.1800500406361,20.8199499593639,50,32,16.7681548801322,2.81994995936387,117.937922222222,202.084811111111,111.168411111111,40.5605444444444,1385429,1541485,1270329,1042459,24107.4028604383,2.31892349096501,1.86282199154171,0.402937331795463,11847.4771972318,2.95973471741638,7.75359861591696,0.66598615916955,6.50676700111484,0.472984487244053,0.994072666626114,6.36097467003232,22950000,9.6073244147157,0.46446100002557,0.990950328072256,6.32175713969808,22950000,5.1225641025641,0.48825096747672,0.984572764433023,5.16099121848923,22950000,6.58798216276478,0.48589214255462,0.992552835314953,6.24459965780697,22950000,image_0019.jpg,0
7.10793364525616,6.4346783659974,6.07105740757921,5.41273565819282,6.20319784320481,6.6328889797882,6.10822661346806,5.49814602253977,132,131,143,118,20.81500866132,433.264585570827,559.453751417485,476.268347993867,229.845834854832,0.0326956972281886,3873.79026941767,1774.55363771251,849.003647180776,2.28846153846154,0.563025210084034,-27.9414815747125,39.0585184252875,-29.6051862243697,37.3948137756303,59.5,26,5.55851842528753,3.89481377563027,129.895237037037,188.111844444444,115.0811,86.4927666666667,912329,1217341,975702,906611,25324.1160207613,0.835205690119185,1.10936178392926,0.174536716647443,17514.7246905037,7.68135332564398,12.5377162629758,1.24902729719339,3.60101449275362,0.567340380232594,0.996771205663133,6.4346783659974,22950000,5.13334448160535,0.569233105050581,0.994617542103512,6.07105740757921,22950000,3.9290635451505,0.574644581358551,0.991463864088292,5.41273565819282,22950000,3.70265328874025,0.592234736807806,0.99572716583543,6.11166663683321,22950000,image_0020.jpg,0
7.37922736208104,6.64467198090193,6.2653556878866,5.38850303871224,6.80175930844991,7.19562051247818,6.76807028299585,5.91262932804366,147,134,163,145,23.3690830532165,546.114042748129,868.95932159135,569.078348869432,257.276723690881,0.0362588661255799,4230.352280532,2169.99408372674,696.283742281579,2.4,0.583333333333333,-32.2191897205291,30.7808102794709,-37.6135840406698,25.3864159593302,54,22.5,-0.71918972052913,-6.11358404066985,135.672914814815,206.2627,136.594966666667,64.1610777777778,1100427,1358892,1173404,949930,31556.6009688581,1.21154940407536,1.4397693194925,0.288596693579393,19368.6212418301,4.44064975009612,16.9477008842753,0.661733948481353,4.5301895206243,0.51816678600416,0.99738408845926,6.64467198090193,22950000,7.04355629877371,0.497437671810601,0.993816647647257,6.2653556878866,22950000,4.35001114827202,0.514389395602139,0.991559389102316,5.38850303871224,22950000,4.98886287625418,0.516976201489579,0.99542985134083,6.43142913124004,22950000,image_0021.jpg,0
7.37808430711385,6.75049319076048,6.52788529610989,5.84373330002761,6.21739656693832,6.73689502526519,6.01248169096956,5.571758734133,174,146,198,145,24.0093130743213,576.447114300776,749.929500423585,649.228279420882,261.690767170993,0.020423567480547,3383.06623602373,875.107457410144,425.864888453823,1.53333333333333,0.347826086956522,-5.10655762696919,18.8934423730308,-6.35147502725579,17.6485249727442,34.5,22.5,6.89344237303081,5.64852497274421,108.567392592593,179.690755555556,86.3400666666667,59.6713555555556,1732842,1649060,1498525,1333253,17907.4127643214,3.28681276432141,4.35572472126105,0.653856209150327,9372.53594002307,6.07504036908881,10.620369088812,1.34264513648597,9.13298773690078,0.439157572558149,0.993912517756779,6.75049319076048,22950000,21.1786064659978,0.404277664858821,0.983698829859761,6.52788529610989,22950000,12.7795094760312,0.425295996399563,0.97559053427361,5.84373330002761,22950000,14.3093422519509,0.424486825925943,0.987592462360509,6.50681619463555,22950000,image_0022.jpg,0
6.98604621589724,6.25278259043127,5.49881207411603,4.64342404689789,6.17647777892346,6.87582164665661,5.9437457150095,4.45622108848535,122,118,147,76,17.7504811836757,315.079582252025,611.33034467741,304.450181810786,87.0538542989983,0.0218508489077887,3506.35987741889,1113.79393005984,102.614785124279,1.58974358974359,0.370967741935484,-30.5441967473233,15.4558032526767,-27.8175485523274,18.1824514476726,62,39,-7.54419674732327,-4.81754855232737,109.876481481481,197.793755555556,105.863411111111,25.9722777777778,912337,1219720,948115,704324,21797.5466320646,0.813821607074202,0.955167243367935,0.174867358708189,13630.5351403306,2.7320184544406,13.3793694732795,0.640607458669743,3.55647714604236,0.563469403278718,0.997086993467278,6.25278259043127,22950000,4.6646934225195,0.562332907006434,0.992351919365247,5.49881207411603,22950000,2.79515050167224,0.575310488471024,0.983976500032317,4.64342404689789,22883957,3.23725752508361,0.581254032075938,0.99486626613884,5.69005339078388,22950000,image_0024.jpg,0
7.38534957238235,6.43799397473352,6.37779587311763,5.32839259129562,6.53098089298525,7.14436706994002,6.37866336966063,5.21901871805391,160,114,193,160,25.7010017679699,660.541491877194,597.970953272814,900.614327813518,385.499201839897,0.0267975645801402,4429.13297005967,1358.25514223442,249.985490882738,2.54545454545455,0.607142857142857,-16.838161171896,51.161838828104,-37.0173108024416,30.9826891975584,56,22,17.161838828104,-3.01731080244164,121.15007037037,212.831933333333,113.648888888889,36.9693888888889,1167628,1442343,1146243,879547,25968.2475317186,1.59366013071895,2.06031141868512,0.299727028066128,14598.3014455979,4.03676278354479,13.6357631680123,0.755501730103806,5.27541806020067,0.508690002344273,0.995576059672999,6.43799397473352,22950000,10.8242586399108,0.495086594649075,0.993999355154909,6.37779587311763,22950000,5.15623188405797,0.510873860754094,0.993325745254634,5.32839259129562,22949970,6.80476031215163,0.514081921086254,0.994851736887851,6.36240627531007,22950000,image_0025.jpg,0
7.2848032196745,5.74012887338129,6.39812339174605,5.86221268899896,5.97552814190531,6.17133738128122,5.89047684251006,5.50641809107222,196,236,198,131,19.0055593815153,361.211287404303,311.359246419281,500.443425655347,262.805484481185,0.0350923119088697,5846.89618425079,1514.45277051214,614.184185844535,1.42622950819672,0.298850574712644,39.0878384903279,65.0878384903278,-17.6721637707887,8.3278362292113,43.5,30.5,52.0878384903279,-4.67216377078873,121.068296296296,206.292711111111,99.4512222222222,57.4609555555556,1642222,1782097,1469339,1249700,22676.6367589389,3.30882352941177,4.05908881199539,0.660196078431373,15492.9841868512,12.1260553633218,18.4232179930796,3.38054209919262,12.3761092530658,0.446064946331013,0.979974513522934,5.74012887338129,22943256,18.3857079152731,0.426333440329161,0.981625937356443,6.39812339174605,22942198,11.7988182831661,0.448049399334054,0.977553028173214,5.86221268899896,22942557,13.7294760312152,0.44743144937797,0.980963068621439,6.22924663644276,22942498,image_0026.jpg,0
7.62698340008369,6.72032137302599,6.74127092201875,6.18050350601448,6.79403725773978,7.10605916119052,6.75621089278625,6.05495477817183,182,155,203,224,30.8211668548898,949.944326296959,1004.73032822723,1082.06503407766,785.666894461667,0.0283002438192583,3479.26480519895,1604.20077916409,598.77264834745,2.28888888888889,0.563106796116505,-23.9184025267639,34.0815974732361,-27.0461554039614,30.9538445960386,51.5,22.5,5.08159747323614,1.95384459603858,124.8838,190.835744444444,120.452977777778,63.3626777777778,1994444,1827921,1730244,1505295,26528.7270665129,4.38445982314495,4.71799307958478,0.924498269896194,12708.8415494041,6.08420991926182,13.1697001153403,1.20393310265283,12.6788851727982,0.413033627636675,0.993678375103311,6.72032137302599,22950000,22.0082720178373,0.385032461155765,0.989831928179101,6.74127092201875,22950000,15.489464882943,0.395251074366871,0.990155733153367,6.18050350601448,22950000,16.4760646599777,0.39936744957329,0.991324170025715,6.74225482298822,22950000,image_0027.jpg,0
6.46236115671001,6.05281328143288,5.32403281226942,4.055778991043,5.81980631747321,5.69752228282844,5.81507772708293,4.39230030497538,214,255,226,55,45.6710294788301,2085.84293365617,5802.65881597156,1551.90532837909,100.115734395938,0.0356403942721242,6608.27404411149,1622.52451645006,110.066498488872,1.84210526315789,0.457142857142857,-31.6041636471346,16.3958363528654,-34.0691515420474,13.9308484579526,52.5,28.5,-7.60416364713458,-10.0691515420474,103.514955555556,193.765355555556,91.4428111111111,25.3367,800352,1057610,696524,573884,21020.501503268,4.34733179546329,3.30564013840831,0.266855055747789,21320.3140868897,7.14238369857747,20.3292041522491,1.51662437524029,21.3926421404682,0.659967446550997,0.998148318982077,6.05281328143288,20256465,9.1752619843924,0.662123034419784,0.997035781509777,5.32403281226942,20222561,3.00489409141583,0.671898020650956,0.984927717172925,4.055778991043,20157374,10.3042697881828,0.694985466953968,0.997520275601261,5.6949575928614,20240877,image_0028.jpg,0
6.73822619278448,5.18335376601229,6.17741399323205,4.3991113751643,5.57415220250859,5.58657199404981,5.40728692336446,4.00542604639623,214,255,216,104,21.6608705603161,469.193313430769,843.372345824087,554.901062998355,73.231231369114,0.0309117213641484,6822.55569925776,1075.09521056456,203.989377383082,1.90909090909091,0.476190476190476,-28.5397237206237,21.4602762793763,-21.74978044464,28.25021955536,52.5,27.5,-3.53972372062373,3.25021955535999,125.643592592593,234.573955555556,99.2978111111111,43.0590111111111,736255,1214152,789939,670937,25255.9456708958,0.657335640138408,1.22826989619377,0.138227604767397,18903.5152441369,6.57918877354864,13.4568358323722,1.12522491349481,6.40346711259755,0.686390867765918,0.996135660369466,5.18335376601229,22816757,5.20704570791528,0.600206138192009,0.995292528435967,6.17741399323205,22810023,2.45642140468228,0.622956798747074,0.983149206239766,4.3991113751643,22805142,3.90869565217392,0.652551182361859,0.995795262384065,6.01751728605572,22812332,image_0029.jpg,1
6.78446091567728,4.86314390524021,6.26968946788638,4.96738979568719,5.63852890447846,5.51887560305443,5.70452993176937,4.71349281779169,230,255,233,147,29.5681462495998,874.275272637721,1843.43326694543,862.626201940022,237.477294141663,0.0396757914385624,6647.02099035162,1919.52170043359,912.020653550472,2.21428571428571,0.548387096774194,-17.8192706859895,33.1807293140105,-25.4120449354086,25.5879550645914,46.5,21,7.68072931401048,0.087955064591398,131.883462962963,234.496044444444,106.824866666667,54.3294777777778,1049486,1343532,1117395,863125,27948.850745867,2.12088811995386,3.41002306805075,0.33482122260669,22578.7379123414,12.7043713956171,42.5348366013072,3.14713956170704,15.7992642140468,0.621383814009208,0.995657167281072,4.86314390524021,22334596,14.371304347826,0.526501892516244,0.991636194607716,6.26968946788638,22321460,5.60829431438127,0.560839033073705,0.988149545161755,4.96738979568719,22314788,10.7105574136009,0.57791002638231,0.993820107501881,5.98458686878816,22326178,image_0030.jpg,0
