entropia,entropiaR,entropiaG,entropiaB,rango_dinamico,rango_dinamicoR,rango_dinamicoG,rango_dinamicoB,std_intensidad,var_intensidad,var_intensidadR,var_intensidadG,var_intensidadB,CDR,DDLS,dist1,dist2,dist3,dist4,radioC,radioD,centro1,centro2,NRR_area_ratio,media,media_r,media_g,media_b,nitidez_borde,nitidez_bordeR,nitidez_bordeG,nitidez_bordeB,imagen,glaucoma
7.27423175334796,-0,-0,-0,119,108,138,85,15.2744458427666,233.308695803611,317.095258850534,261.299917753645,104.482221687716,1.61837455830389,0.382096069868996,-95.4490821828143,79.5509178171858,-127.467042421044,47.5329575789556,229,141.5,-7.94908218281427,-39.9670424210444,1,125.004899305969,216.05180630577,120.568899464604,38.3939921475312,6664115,6805265,5492328,5136965,image_0013.jpg,0
7.06179588587511,-0,-0,-0,148,76,199,127,21.5740377306643,465.439104004126,235.887312416544,857.994408582118,125.133894263319,2.76881720430108,0.638834951456311,-199.013828645827,129.986171354173,-172.37214488613,156.62785511387,257.5,93,-34.5138286458272,-7.87214488612972,1,133.401597517542,241.177331521281,112.923997181252,46.1034638500948,8468477,8617122,6636391,6860120,image_0014.jpg,0
7.17506376839303,-0,-0,-0,129,108,159,87,22.6914126232328,514.900206837811,411.802272286314,743.114285190288,171.778073744841,3.68243243243243,0.728440366972477,-190.65738064136,206.34261935864,-251.45443537195,145.54556462805,272.5,74,7.84261935863992,-52.9544353719501,1,124.650849424357,213.354651348506,109.902290316025,50.6956066085394,8564640,8614559,6616040,6697776,image_0015.jpg,0
6.51801709282942,-0,-0,-0,97,88,118,85,15.1581104129611,229.76831129152,195.413408057785,378.858565526532,123.280177884381,2.06222222222222,0.515086206896552,-147.657694558546,91.3423054414541,-144.448185121945,94.5518148780546,232,112.5,-28.1576945585459,-24.9481851219454,1,153.800726868927,246.252210826889,149.982672218917,65.1672975609756,6445631,6900377,5960018,5397314,image_0016.jpg,1
7.18834254132103,0.267634408227703,0.270714907408099,0.27469570611286,227,255,234,132,40.5688466655456,1645.83131977255,3279.46667102798,1610.65368523269,284.468206640582,2.28571428571429,0.5625,-155.051422780076,123.948577219924,-153.816364785106,125.183635214894,248,108.5,-15.5514227800759,-14.3163647851063,1,125.625570320166,218.184359228058,113.296640795827,45.3957109366122,9066885,8040355,6740814,7089425,image_0017.jpg,0
7.01363626260203,-0,-0,-0,124,116,142,81,16.2393068766746,263.715087834811,450.27735237783,320.540170487832,78.0423722431973,3.33471074380165,0.700123915737299,-363.637267883977,201.362732116023,-224.978715955345,340.021284044655,403.5,121,-81.137267883977,57.5212840446554,1,136.107024016499,215.445305124082,126.562128100691,66.3136388247234,8441781,8516742,6911812,6930633,image_0018.jpg,0
7.39003520599999,-0,-0,-0,135,138,158,91,21.1125865981832,445.741312865786,553.998088253242,534.197435223743,169.087494998046,1.61674008810573,0.381471389645777,1.62088609440639,141.620886094406,-69.3177593553046,70.6822406446954,183.5,113.5,71.6208860944064,0.682240644695412,1,117.937883006147,202.083513146936,111.169727543129,40.560408328376,11208622,9661711,8322229,8135456,image_0019.jpg,0
7.11358020401589,-0,-0,-0,134,133,147,121,20.8278262844921,433.798347736982,560.398964372349,477.04338673888,230.882528183875,1.43835616438356,0.304761904761905,-65.445859897703,30.554140102297,-28.3618933601085,67.6381066398915,157.5,109.5,-17.445859897703,19.6381066398915,1,129.896334638014,188.112990011343,115.081261736519,86.4947521661799,8055634,8046521,6571103,6651254,image_0020.jpg,0
7.4006813752144,-0,-0,-0,153,139,170,153,23.4152150066596,548.272293808095,871.18894349194,571.379360862899,259.730832262584,2.61490683229814,0.617577197149644,-172.334995977982,87.6650040220177,-144.206046745072,115.793953254927,210.5,80.5,-42.3349959779824,-14.2060467450725,1,135.671749355542,206.25994907793,136.593356335515,64.1619426531826,10014198,8839616,7967664,7599210,image_0021.jpg,0
7.38471016614356,-0,-0,-0,178,149,201,151,24.0537598193318,578.5833614461,752.48770814573,651.982570764234,264.402740776454,1.5,0.333333333333333,-20.7183515253963,75.2816484746037,-24.677096857709,71.322903142291,144,96,27.2816484746037,23.322903142291,1,108.567054745904,179.689195095252,86.3400136424534,59.6719555000054,11537932,10250906,8341006,8584613,image_0022.jpg,0
7.00272685522577,-0,-0,-0,126,119,152,81,17.766866673924,315.661551408992,612.122334873986,305.186766095796,87.9920751447091,1.80740740740741,0.44672131147541,-139.983744919928,78.0162550800717,-122.950997366505,95.0490026334949,244,135,-30.9837449199283,-13.9509973665052,1,109.876256196708,197.79207138608,105.863505056514,25.9731921475312,6249410,6287863,5094873,4693601,image_0024.jpg,0
7.41091354297611,-0,-0,-0,164,117,196,168,25.7444273757912,662.775540907386,600.135854737403,902.850874076078,387.926838568021,2.64516129032258,0.621951219512195,-68.4066590094531,186.593340990547,-134.984239641871,120.015760358129,205,77.5,59.0933409905469,-7.484239641871,1,121.149859052151,212.831127186199,113.647899107674,36.9705508625818,10074994,9093580,7672887,7251654,image_0025.jpg,0
7.30577462948327,0.00153361695123458,0.00232176876824327,0.00190556832888084,199,239,201,133,19.074138231075,363.822749258156,314.416785443509,503.437649715345,265.598446510665,1.42364532019704,0.29757785467128,123.99460771327,209.99460771327,-58.7133325215487,27.2866674784513,144.5,101.5,166.99460771327,-15.7133325215487,1,121.068533163485,206.293124009088,99.4515864624407,57.4608890189273,8975152,8566890,6856635,6466979,image_0026.jpg,0
7.63579966556009,-0,-0,-0,183,155,206,230,30.8833623136792,953.782067797983,1008.62963743529,1085.99107573224,789.797710344812,2.34591194968553,0.57372654155496,-128.317725947794,85.6822740522059,-103.720433940635,110.279566059365,186.5,79.5,-21.317725947794,3.27956605936458,1,124.885030656355,190.835067697799,120.454780725758,63.3652435455086,11268782,9455627,8463977,8288833,image_0027.jpg,0
6.4724955077064,0.501546381572338,0.507602263067603,0.509052781376036,215,255,227,56,45.6813923291033,2086.78960512546,5803.47873142633,1552.77671639587,100.975738776501,1.58297872340426,0.368279569892473,-107.422020404137,29.5779795958625,-106.352372164669,30.6476278353311,186,117.5,-38.9220204041375,-37.8523721646689,1,103.514535639546,193.763331536559,91.4434689897901,25.3368063922887,5952837,5660871,4398108,4548092,image_0028.jpg,0
6.75292960689601,0.0451818051300284,0.0454414457734946,0.0475015714295089,215,255,217,104,21.6759028651347,469.844765018753,843.834698919807,555.45543418914,74.1817522936864,1.89130434782609,0.471264367816092,-116.324016556723,88.6759834432772,-89.009046375073,115.990953624927,217.5,115,-13.8240165567228,13.490953624927,1,125.640685873723,234.565564450522,99.2972021294454,43.0592910412004,7625989,7795936,6052606,6265807,image_0029.jpg,1
6.79850628392971,0.16835377484714,0.169347585887815,0.169365505523955,230,255,234,148,29.5860866012398,875.33652037606,1844.27006896973,863.766758320941,238.806307055252,2.33701657458564,0.57210401891253,-76.5652797641657,165.434720235834,-105.992039868599,136.007960131401,211.5,90.5,44.4347202358343,15.0079601314012,1,131.880473436001,234.486942662616,106.825162198098,54.3293154472892,8383679,8237142,6609783,6874809,image_0030.jpg,0
6.90321353150441,-0,-0,-0,96,94,113,49,15.6698586673905,245.544470655992,444.7475224449,273.743426834278,48.4353069911806,2.19915254237288,0.545279383429672,-115.329802022506,167.670197977494,-125.991631427033,157.008368572967,259.5,118,26.1701979774939,15.5083685729666,1,114.46860297442,219.018225342058,101.552285544319,22.8352980368828,5794049,6372756,4754915,4330694,image_0031.jpg,0
6.33218038283926,-0,-0,-0,134,63,182,106,15.224477716456,231.784721738864,97.5941093274035,482.223683955141,66.394680734396,2.81494661921708,0.644753476611884,-175.516799539003,334.483200460997,-346.688411559963,163.311588440037,395.5,140.5,79.483200460997,-91.6884115599628,1,136.377658720099,249.253556381846,116.669604293688,43.2098154847628,7717310,7885229,6500586,6662888,image_0032.jpg,1
7.21661847835388,0.258274413397127,0.261981089207351,0.264255817231821,196,255,191,79,39.0020923505789,1521.16320772309,3336.55729251269,1438.30428072231,172.64878264094,2.68996960486322,0.628248587570622,-347.769004076063,208.230995923937,-274.89855924088,281.10144075912,442.5,164.5,-69.7690040760631,3.10144075911967,1,122.454853002709,222.837850414982,106.11237708767,38.4143315054741,9828802,8373484,7181163,7833401,image_0033.jpg,0
7.25901094456235,-0,-0,2.04121458589686e-05,184,167,205,140,24.8096307027969,615.517775609161,1134.59467930402,594.102422956068,204.446672640987,2.04945054945055,0.512064343163539,-59.5078988462969,131.492101153703,-83.9744100739231,107.025589926077,186.5,91,35.9921011537031,11.5255899260769,1,93.4963004560777,160.76010184414,91.7426312908983,27.9861682331945,9000604,7519580,6628366,6664844,image_0034.jpg,1
7.49087132551751,-0,-0,-0,162,98,205,191,24.015983092046,576.76744387744,419.00006107925,784.651264688904,490.824612270714,2.44508670520231,0.591016548463357,-71.4192608678771,178.580739132123,-122.074850603998,127.925149396002,211.5,86.5,53.5807391321229,2.92514939600164,1,132.541500218124,216.540273646639,119.844037596669,61.2401894110648,9136601,8563807,7119042,6866652,image_0035.jpg,0
7.16478865060571,-0,-0,-0,148,93,187,119,19.8592904774031,394.391418265872,316.836880434827,616.632718804221,108.916627191529,5.22051282051282,0.808447937131631,-475.327375737874,347.672624262126,-308.841501863417,514.158498136583,509,97.5,-63.8273757378745,102.658498136583,1,135.342621009834,236.059558985577,115.684897385039,54.2834066588852,9525503,9184831,7424079,7736349,image_0036.jpg,1
6.94697407297426,0.0876051468333737,0.0938133637208365,0.0826774921980387,226,248,225,180,30.7340485071999,944.581737642919,1121.75528893526,964.186343660645,685.190962621949,3.00961538461538,0.667731629392971,-353.043319051715,273.956680948285,-420.257402195699,206.742597804301,469.5,156,-39.5433190517151,-106.757402195699,1,188.525497910567,228.942448759132,191.110997526793,145.523047445774,2758278,3578260,3087378,2991088,image_0037.jpg,0
6.79439946986157,0.299371262022781,0.300958396741206,0.301234238749623,231,255,232,168,43.7628358594359,1915.18580245993,3465.59384842959,1937.65932143025,683.87010844588,3.90032154340836,0.74361088211047,-358.805992638646,543.194007361354,-545.637351132706,356.362648867294,606.5,155.5,92.1940073613542,-94.6373511327056,1,142.049328096274,232.1977940787,130.247505402076,63.7026848080446,7850979,7407542,6585840,6826273,image_0039.jpg,0
7.12265350511464,-0,-0,-0,128,123,148,72,17.484605839003,305.711441345298,684.471144139716,288.209913618689,60.3168690319684,2.26744186046512,0.558974358974359,-53.6734866128121,164.326513387188,-114.617679760919,103.382320239081,195,86,55.3265133871879,-5.61767976091863,1,105.297415665279,192.157903152885,96.2929132659131,27.4414305770375,11342198,9569643,8355693,8181209,image_0041.jpg,0
7.09762164270667,0.253256777637794,0.258445760157782,0.262671528666336,194,255,191,63,36.785618168573,1353.18170404405,3058.39552461006,1325.57813258588,103.729924194753,2.77329974811083,0.639418710263397,-522.752485663101,181.247514336899,-674.269292874559,29.7307071254406,550.5,198.5,-170.752485663101,-322.269292874559,1,124.185230779563,229.133615392991,112.619789803336,30.8022871423609,7448875,6863150,5497678,6057669,image_0042.jpg,0
6.42576604807764,0.291080417756484,0.293974756363678,0.296240860858345,201,255,195,89,37.6019558902154,1413.9070867697,3589.98614349131,1084.91214515014,168.836953770697,4.89112903225806,0.795548227535037,-431.155115834862,533.844884165138,-38.2773828432963,926.722617156704,606.5,124,51.3448841651378,444.222617156704,1,130.514101847494,232.323043657331,114.628253706755,44.5910081783949,6381501,6046675,5134079,5480871,image_0043.jpg,0
7.42632482358798,-0,-0,-0,140,121,161,107,23.4079621344492,547.932691287807,932.843761447182,587.326607185288,207.196670844023,1.86,0.462365591397849,-120.096973469161,51.9030265308386,-95.6214889980365,76.3785110019635,186,100,-34.0969734691614,-9.62148899803651,1,123.200087566924,211.68141154075,116.328223676383,41.5906274836407,9662918,8792848,7390028,7014722,image_0044.jpg,1
7.0974538082625,0.28509377276931,0.288722780471242,0.290072225367339,218,255,227,86,40.3893029834119,1631.29579548584,3590.41697141584,1611.57565564186,185.66701854508,2.83283582089552,0.646996838777661,-112.362970604184,501.637029395816,-420.847279897814,193.152720102186,474.5,167.5,194.637029395816,-113.847279897814,1,124.976932165963,225.078890059042,115.140446566,34.7114598728473,8309649,7335913,6230924,6892229,image_0045.jpg,0
6.85608272856555,0.521729673536174,0.524792024574548,0.526308243960457,187,255,177,80,44.4152617657071,1972.71547771629,5310.80452806893,1370.19134415739,228.854433363119,1.47457627118644,0.32183908045977,15.6518544242549,183.651854424255,-67.0423380671798,100.95766193282,261,177,99.6518544242549,16.9576619328202,1,102.818774426244,185.782761867826,86.2755368681613,36.3980245427464,8734130,7696943,6207242,6616288,image_0046.jpg,0
6.99623291053062,0.317438220300424,0.320232226145821,0.32331492806813,205,255,200,104,41.074220739874,1687.0916093879,3858.73657474301,1603.8964729045,340.352297795175,1.81818181818182,0.45,-323.36637934108,9.63362065891977,-243.482463237088,89.5175367629117,370,203.5,-156.86637934108,-76.9824632370883,1,126.049431491229,229.560525221778,109.950884647092,38.6368846048154,8635236,7536380,6360114,7056308,image_0047.jpg,1
6.44860673996314,-0,-0,-0,125,32,181,156,18.4379003625291,339.956169778549,8.6000229131857,784.55039469759,283.942261854084,3.13461538461538,0.680981595092024,-171.60709194083,272.39290805917,-219.013661978001,224.986338021999,326,104,50.3929080591702,2.98633802199913,1,158.083854436661,253.221140510627,141.177464180931,79.8529586184248,7738843,8205566,6812346,6744292,image_0048.jpg,0
7.18448482651883,0.190740079575944,0.191831519777877,0.193204472718053,195,255,186,101,28.5785263720924,816.732169600382,1754.03386232237,702.775324480958,177.236845412327,1.59106529209622,0.371490280777538,-29.6968329130617,142.303167086938,-41.1203308249314,130.879669175069,231.5,145.5,56.3031670869383,44.8796691750686,1,117.701192934627,193.304485374341,105.554519384337,54.2445740452034,9614290,8491791,7024581,7442899,image_0049.jpg,0
6.49743177019119,0.0553658531205354,0.054973925791011,0.0588592231239353,203,255,202,86,20.3993776328412,416.13460780726,651.580964474519,572.656430490605,65.8488790659451,2.68465909090909,0.627513227513227,-392.631412689579,200.368587310421,-112.995634045398,480.004365954602,472.5,176,-96.1314126895786,183.504365954602,1,130.232094056623,245.801113113026,103.499013503751,41.3961555530937,7629175,7625909,6054101,6548035,image_0050.jpg,0
7.08672495442736,-0,-0,-0,112,135,131,66,18.3325077384842,336.080839981582,935.63698874401,297.369414255196,76.8766186829504,2.55191256830601,0.60813704496788,-159.968213745654,124.031786254346,-149.618598132569,134.381401867431,233.5,91.5,-17.9682137456545,-7.61859813256854,1,121.944990521515,208.198385722784,114.543486020226,43.0930998215348,6342791,6688217,5168000,4848074,image_0051.jpg,1
7.23155713523561,-0,-0,-0,119,112,141,85,19.0015336582701,361.058281366373,583.90827669286,359.318890482499,135.781962394651,1.9238578680203,0.480211081794195,-139.12352862139,42.8764713786102,-104.525751869271,77.4742481307291,189.5,98.5,-48.1235286213898,-13.5257518692709,1,111.271535197303,196.389316835217,109.10492230815,28.3203664485425,6152112,6250089,5045269,4631669,image_0052.jpg,0
7.26814330022296,-0,-0,-0,148,90,190,151,23.7357097808197,563.383918799298,345.471257630165,900.595269036493,353.376944275997,2.36279069767442,0.576771653543307,-182.66538644708,110.33461355292,-132.558466346038,160.441533653962,254,107.5,-36.1653864470805,13.9415336539616,1,134.389699464604,233.236766686496,121.356362165378,48.5759695419393,6486079,6734890,5326126,5199336,image_0053.jpg,0
6.75346340980431,0.321688027377116,0.325471368781944,0.328016212209071,198,255,193,93,43.5786005204332,1899.0944233195,4047.90972983709,1827.14558037511,192.897354853444,5.19277108433735,0.807424593967517,-175.67142394366,520.32857605634,-139.573740275628,556.426259724372,431,83,172.32857605634,208.426259724372,1,131.504060980208,230.145086178799,128.878141835541,35.4889549262831,4945884,4832543,4219545,4221312,image_0054.jpg,0
7.36650602658422,-0,-0,-0,165,157,190,128,28.4474492178462,809.257367001938,1336.38799309745,800.247510006538,277.02070387613,1.76538461538462,0.433551198257081,-51.6284449802436,147.371555019756,-112.658471631116,86.3415283688836,229.5,130,47.8715550197564,-13.1584716311164,1,100.837015744596,169.74540297442,95.1053344437835,37.660309815586,8642264,7647278,6399282,6359443,image_0055.jpg,0
6.80873700603718,0.224265748979805,0.228467384831174,0.23403033228089,188,255,180,59,30.9486836164093,957.821017588604,2690.47560834285,726.295070185424,74.7961457398172,1.52760736196319,0.345381526104418,46.3821859884839,218.382185988484,-131.792714838625,40.2072851613747,249,163,132.382185988484,-45.7927148386253,1,119.890649003298,229.034111769379,99.4022138566192,31.2356213838949,8858719,8178925,6445035,6872876,image_0056.jpg,0
6.47901023634278,0.338328419056556,0.341433487316124,0.340427625133334,255,255,255,255,74.1730766126699,5501.64529418899,3923.47653362872,6695.14379219442,8215.87488281646,1,0,8.7893587651721,8.78935876517198,-40.0714038252135,-40.0714038252135,486,486,8.7893587651721,-40.0714038252135,1,152.288024414066,199.675058594736,140.504742142442,116.684272505021,5360475,5249955,4619139,4634929,image_0057.jpg,0
7.09254825594952,-0,-0,-0,137,121,159,161,22.6751080048892,514.160523033391,691.415109482926,612.082166746523,311.188025159484,2.05583756345178,0.51358024691358,-68.2023327931327,139.797667206867,-77.3805622564671,130.619437743533,202.5,98.5,35.7976672068673,26.6194377435329,1,136.798048145945,199.768628197501,137.087373706127,73.5381425342058,10325628,9168576,8151248,7950121,image_0058.jpg,1
6.39556139478579,0.284578638202693,0.288639718346546,0.29787370435663,210,255,218,57,38.5845320781017,1488.76611568606,3541.8969785254,1383.13311784069,87.8205714465772,3.41868512110727,0.70748987854251,-268.261217575637,430.738782424363,-275.871150237061,423.128849762939,494,144.5,81.2387824243625,73.6288497629388,1,126.288381953946,234.721350312736,119.127756506017,25.0160390430849,5874800,5452391,4683115,4919381,image_0059.jpg,1
7.03708564473513,0.480635559214141,0.484829605568763,0.483574353386347,228,255,227,170,45.8793268395428,2104.91263124959,5680.9545567925,1394.9350183693,542.990011894363,4.1989247311828,0.761843790012804,-342.809114958347,252.190885041653,-140.93745724581,454.06254275419,390.5,93,-45.3091149583465,156.56254275419,1,111.472624148798,197.581014801393,82.426859620047,54.4099980249543,9689225,8474691,6917628,7460392,image_0060.jpg,0
7.02908108477102,-0,-0,-0,81,113,83,49,12.6810221674448,160.808323211228,480.595644469991,140.279549684165,48.8267760245768,1.09285714285714,0.0849673202614379,24.7389504710491,50.7389504710491,-33.8997443998825,-7.89974439988248,153,140,37.7389504710491,-20.8997443998825,1,130.331556930399,206.168531112433,125.756049970256,59.0700897085068,6564159,6932041,5525408,5211075,image_0061.jpg,0
6.8993944340785,0.0758539464861729,0.0832610681554291,0.0840772718552616,147,232,126,85,18.794833145981,353.245752985266,888.205753666103,266.565600513814,101.622008350453,0.894267515923567,-0.118233618233618,132.698435816411,49.6984358164111,41.4516078239675,-41.5483921760324,351,392.5,91.1984358164111,-0.0483921760324506,1,107.762498348376,186.023342866787,82.4816973127132,54.7824548656283,9248478,8113357,6593882,6933569,image_0062.jpg,0
6.53982461487253,-0,-0,-0,137,71,177,122,21.5927005750662,466.244718124462,56.9171675194929,983.962051145178,382.565126923414,1.82547169811321,0.452196382428941,-68.4735834208778,281.526416579122,-106.246853007047,243.753146992953,387,212,106.526416579122,68.7531469929532,1,150.907122550496,251.618923601082,121.348168950141,79.7542751002638,8831305,8764995,7305948,7632304,image_0063.jpg,0
7.12142978713906,-0,-0,-0,149,136,169,141,22.083153856336,487.665684242609,957.264141559357,478.500071110412,216.245341859374,2.11538461538462,0.527272727272727,-69.5729775170325,133.427022482967,-108.022906406794,94.9770935932058,192.5,91,31.9270224829675,-6.52290640679416,1,117.093556692445,188.050028316478,116.454390481856,46.7762512790006,7138475,6827027,5832504,5497006,image_0064.jpg,0
7.38148184251815,-0,-0,-0,126,114,144,87,20.3362485354899,413.563004497216,581.378200847916,439.421140998799,181.461870914634,2.11229946524064,0.526582278481013,-189.994201653523,18.005798346477,-115.978306337514,92.0216936624861,197.5,93.5,-85.9942016535229,-11.978306337514,1,118.289145984533,202.983468887567,108.971536942296,42.9124321237359,6776099,6771485,5381720,5091030,image_0066.jpg,0
7.11412635992276,0.286902971490148,0.288894537704702,0.289676659347917,207,255,212,62,32.9877973005687,1088.19477074341,2939.52327421545,832.183760713553,64.1142784455304,1.53488372093023,0.348484848484849,-35.7519340056601,79.2480659943399,-100.25137934336,14.7486206566399,165,107.5,21.7480659943399,-42.7513793433601,1,102.719186263226,188.743048356773,93.7875055436294,25.6270048892771,9113190,8021678,6432252,6909779,image_0069.jpg,0
6.91376738015562,0.299900477452337,0.305049158261464,0.307235263918425,195,255,189,71,35.3526671416065,1249.81107402522,3136.5583576112,980.019980262315,112.773903058717,1.10344827586207,0.09375,5.36644347204538,29.3664434720454,-12.9347909093034,11.0652090906966,128,116,17.3664434720454,-0.934790909303388,1,114.002046985323,202.391644374155,104.020390404032,35.594106177783,6052221,5804922,4480194,4710328,image_0070.jpg,1
6.96032991138287,0.464720000140629,0.466083890436321,0.46577246838679,162,226,155,79,38.0126064635917,1444.9582501559,3234.65690414428,1133.46412275027,294.941147618017,1.10541310541311,0.095360824742268,259.172439911148,296.172439911148,33.5757630645695,70.5757630645695,194,175.5,277.672439911148,52.0757630645695,1,93.9072012362106,150.542395703401,84.0466463327964,47.1325616724342,8029416,6853605,5723824,6305646,image_0071.jpg,1
7.05808248491208,0.289263966382064,0.295032267307995,0.300053831257793,204,255,205,65,34.01999904938,1157.36033531982,2888.32871379823,969.60966309998,69.8463482917698,1.5699481865285,0.363036303630363,-64.0421167555734,45.9578832444266,-74.2289907601554,35.7710092398446,151.5,96.5,-9.04211675557337,-19.2289907601554,1,99.221903802185,184.168228797908,87.575641616375,25.9218409922718,6905677,6101863,4904828,5293695,image_0072.jpg,1
7.0363663712356,0.264601076523176,0.266535345325464,0.267943158058451,195,255,186,101,31.2247615246567,974.985732271682,3063.6800093059,631.04367741313,168.394716771375,1.86547085201794,0.463942307692308,13.5421668630005,206.542166863,-137.315894844164,55.6841051558356,208,111.5,110.042166863,-40.8158948441644,1,114.535856956041,207.322847331599,90.4456319508823,45.8390915856432,8063107,7457754,5794466,6186824,image_0073.jpg,0
7.50052151532467,-0,-0,-0,156,111,186,152,22.1422494875495,490.279212368885,532.969526264549,590.203849274197,308.627264776744,2.24043715846995,0.553658536585366,-105.906814168632,121.093185831368,-85.4645313082337,141.535468691766,205,91.5,7.59318583136849,28.0354686917663,1,127.519426373191,207.58998215348,126.16313718025,48.8051597858418,8584035,8045711,6793757,6424787,image_0074.jpg,0
6.86392576146529,0.414699800367631,0.4176232704114,0.41890504793034,141,210,131,64,29.3968034337773,864.172052124142,2331.29729698738,618.775977827182,119.958324644177,1.26960784313725,0.212355212355212,-12.3842203948524,42.6157796051476,-52.6034348203644,2.39656517963556,129.5,102,15.1157796051476,-25.1034348203644,1,71.9212689103305,130.408290765382,56.8514504635177,28.5040655020916,6451346,5429016,4416098,4799951,image_0075.jpg,0
6.90678548345741,0.519754578729774,0.524368248245946,0.52383167740446,195,255,187,93,46.8540387960548,2195.30095150221,5835.6086485848,1522.55213075253,236.191661793761,1.90298507462687,0.474509803921569,-144.322567414879,97.6774325851213,-145.166359879737,96.833640120263,255,134,-23.3225674148787,-24.166359879737,1,106.524383069745,190.004894082885,92.1844340406103,37.3838210857386,7587762,6776112,5445377,5852914,image_0076.jpg,0
